,pair,sim,is_analogy,data_id
58,gravity__solar system || revolves__atom,0.9946823413786293,False,0
59,gravity__sun || revolves__nucleus,0.9938770173243425,False,0
60,gravity__planet || revolves__electron,0.9954737807463749,False,0
61,gravity__mass || revolves__charge,0.9921634249426772,False,0
62,gravity__attracts || revolves__attracts,0.9958319426604468,False,0
63,gravity__revolves || revolves__electromagnetism,0.9943065492939677,False,0
64,solar system__attracts || atom__revolves,0.9966842911573592,False,0
65,solar system__revolves || atom__attracts,0.9963262478643184,False,0
66,sun__attracts || nucleus__revolves,0.996070101038963,False,0
67,sun__revolves || nucleus__attracts,0.9965026505648111,False,0
68,planet__attracts || electron__revolves,0.9951088115180944,False,0
69,planet__revolves || electron__attracts,0.9956473298593733,False,0
70,mass__attracts || charge__revolves,0.9960040097249842,False,0
71,mass__revolves || charge__attracts,0.996431826145376,False,0
72,attracts__solar system || revolves__atom,0.995014398312533,False,0
73,attracts__sun || revolves__nucleus,0.9945362157732406,False,0
74,attracts__planet || revolves__electron,0.9951558184315553,False,0
75,attracts__mass || revolves__charge,0.9929400479775427,False,0
76,attracts__revolves || revolves__attracts,0.9959473390314822,False,0
77,attracts__gravity || revolves__electromagnetism,0.9942011435322781,False,0
78,revolves__solar system || attracts__atom,0.9953571179639028,False,0
79,revolves__sun || attracts__nucleus,0.9948974227484549,False,0
80,revolves__planet || attracts__electron,0.9951274240447644,False,0
81,revolves__mass || attracts__charge,0.9929780321941378,False,0
82,revolves__attracts || attracts__revolves,0.9959473390314822,False,0
83,revolves__gravity || attracts__electromagnetism,0.9939450308085265,False,0
84,gravity__attracts || electromagnetism__revolves,0.9954792096981933,False,0
85,gravity__revolves || electromagnetism__attracts,0.9962334590509656,False,0
86,solar system__gravity || atom__attracts,0.9945512717866046,False,0
87,sun__gravity || nucleus__attracts,0.995032724791519,False,0
88,planet__gravity || electron__attracts,0.9951183158830103,False,0
89,mass__gravity || charge__attracts,0.9950922353714553,False,0
90,attracts__revolves || revolves__electromagnetism,0.9940773948264446,False,0
91,attracts__gravity || revolves__attracts,0.9944194959998955,False,0
92,revolves__attracts || electromagnetism__revolves,0.9922443555734585,False,0
93,revolves__gravity || electromagnetism__attracts,0.9932749046120161,False,0
94,gravity__solar system || attracts__atom,0.9955940253076726,False,0
95,gravity__sun || attracts__nucleus,0.995365040979196,False,0
96,gravity__planet || attracts__electron,0.9955583749196135,False,0
97,gravity__mass || attracts__charge,0.9912627151345115,False,0
98,gravity__attracts || attracts__revolves,0.9973419371681329,False,0
99,gravity__revolves || attracts__electromagnetism,0.994183382489412,False,0
100,solar system__attracts || atom__electromagnetism,0.9931145548015995,False,0
101,sun__attracts || nucleus__electromagnetism,0.9935670691963139,False,0
102,planet__attracts || electron__electromagnetism,0.9919762108504435,False,0
103,mass__attracts || charge__electromagnetism,0.9944232294188481,False,0
104,attracts__solar system || electromagnetism__atom,0.994091378598319,False,0
105,attracts__sun || electromagnetism__nucleus,0.9943920432398313,False,0
106,attracts__planet || electromagnetism__electron,0.9925713121610051,False,0
107,attracts__mass || electromagnetism__charge,0.9949050570222334,False,0
108,attracts__revolves || electromagnetism__attracts,0.9960181461471866,False,0
109,attracts__gravity || electromagnetism__revolves,0.9938836923260418,False,0
110,revolves__attracts || attracts__electromagnetism,0.9931528040016693,False,0
111,revolves__gravity || attracts__revolves,0.9944249416508704,False,0
112,gravity__attracts || revolves__electromagnetism,0.9939169827209631,False,0
113,gravity__revolves || revolves__attracts,0.9961692452571737,False,0
114,attracts__revolves || electromagnetism__revolves,0.9949539207836392,False,0
115,attracts__gravity || electromagnetism__attracts,0.9945696133094217,False,0
116,revolves__attracts || revolves__electromagnetism,0.9961415167951982,False,0
117,revolves__gravity || revolves__attracts,0.9970892902378076,False,0
118,gravity__attracts || attracts__electromagnetism,0.9947707118120018,False,0
119,gravity__revolves || attracts__revolves,0.9970360702001707,False,0
120,solar system__mass || atom__attracts,0.9959490992812395,False,0
121,solar system__attracts || atom__charge,0.9946426503887233,False,0
122,sun__mass || nucleus__attracts,0.9957818671778931,False,0
123,sun__attracts || nucleus__charge,0.9935145815579328,False,0
124,planet__mass || electron__attracts,0.9956149080665199,False,0
125,planet__attracts || electron__charge,0.9944230500969007,False,0
126,mass__solar system || attracts__atom,0.9935186096765237,False,0
127,mass__sun || attracts__nucleus,0.9931623673619575,False,0
128,mass__planet || attracts__electron,0.9933603619805754,False,0
129,mass__attracts || attracts__charge,0.9922610414586992,False,0
130,mass__revolves || attracts__revolves,0.9956225625144939,False,0
131,mass__gravity || attracts__electromagnetism,0.9943372846238686,False,0
132,attracts__solar system || charge__atom,0.995114644821414,False,0
133,attracts__sun || charge__nucleus,0.9949229602886563,False,0
134,attracts__planet || charge__electron,0.9938248058234922,False,0
135,attracts__mass || charge__attracts,0.9962123401909256,False,0
136,attracts__revolves || charge__revolves,0.9960765798198492,False,0
137,attracts__gravity || charge__electromagnetism,0.9927319963199716,False,0
138,revolves__mass || revolves__attracts,0.9972360304443809,False,0
139,revolves__attracts || revolves__charge,0.9966132074472663,False,0
140,gravity__mass || electromagnetism__attracts,0.9953149644213891,False,0
141,gravity__attracts || electromagnetism__charge,0.9941614185069355,False,0
142,mass__revolves || attracts__electromagnetism,0.9933986041483857,False,0
143,mass__gravity || attracts__revolves,0.9942509549538406,False,0
144,attracts__revolves || charge__electromagnetism,0.9930470380034575,False,0
145,attracts__gravity || charge__revolves,0.9940400100798586,False,0
146,revolves__mass || electromagnetism__attracts,0.9934187417241817,False,0
147,revolves__attracts || electromagnetism__charge,0.9921407408834452,False,0
148,gravity__mass || revolves__attracts,0.9934577321737363,False,0
149,gravity__attracts || revolves__charge,0.9923537511375949,False,0
150,solar system__revolves || atom__charge,0.9944326556429275,False,0
151,sun__revolves || nucleus__charge,0.9942846217178143,False,0
152,planet__revolves || electron__charge,0.9948139371771838,False,0
153,mass__attracts || attracts__revolves,0.9962587738304234,False,0
154,mass__revolves || attracts__charge,0.9919914439301306,False,0
155,attracts__mass || revolves__attracts,0.994746386185287,False,0
156,attracts__revolves || revolves__charge,0.992705078623407,False,0
157,revolves__solar system || charge__atom,0.9946762043704291,False,0
158,revolves__sun || charge__nucleus,0.9938886546170224,False,0
159,revolves__planet || charge__electron,0.9947196958503626,False,0
160,revolves__mass || charge__attracts,0.9939878945195402,False,0
161,revolves__attracts || charge__revolves,0.9943116973629571,False,0
162,revolves__gravity || charge__electromagnetism,0.9919050310273103,False,0
163,gravity__revolves || electromagnetism__charge,0.9939565594239032,False,0
164,solar system__gravity || atom__charge,0.9944952031978269,False,0
165,sun__gravity || nucleus__charge,0.9943747472532027,False,0
166,planet__gravity || electron__charge,0.9959517054852387,False,0
167,mass__gravity || attracts__charge,0.9906748203476082,False,0
168,attracts__gravity || revolves__charge,0.9923933988263927,False,0
169,revolves__gravity || electromagnetism__charge,0.9931044740754933,False,0
170,gravity__solar system || charge__atom,0.9967018214769183,False,0
171,gravity__sun || charge__nucleus,0.9959104939674801,False,0
172,gravity__planet || charge__electron,0.996999698026216,False,0
173,gravity__mass || charge__attracts,0.9947994885716581,False,0
174,gravity__attracts || charge__revolves,0.9956225321267952,False,0
175,gravity__revolves || charge__electromagnetism,0.993949977483312,False,0
176,mass__attracts || attracts__electromagnetism,0.9939682735310236,False,0
177,attracts__mass || electromagnetism__attracts,0.9951510495326934,False,0
178,attracts__revolves || electromagnetism__charge,0.9935381929596071,False,0
179,revolves__attracts || charge__electromagnetism,0.9910772473438618,False,0
180,revolves__gravity || charge__revolves,0.9934357823513809,False,0
181,gravity__revolves || revolves__charge,0.9935172037483472,False,0
182,attracts__gravity || electromagnetism__charge,0.993402281865535,False,0
183,revolves__gravity || revolves__charge,0.9960136216457873,False,0
184,gravity__attracts || charge__electromagnetism,0.9941165253629174,False,0
185,gravity__revolves || charge__revolves,0.9958201390724983,False,0
186,solar system__mass || atom__revolves,0.9962951915619276,False,0
187,sun__mass || nucleus__revolves,0.9956551875433379,False,0
188,planet__mass || electron__revolves,0.9960283886209415,False,0
189,mass__solar system || revolves__atom,0.9935754043916152,False,0
190,mass__sun || revolves__nucleus,0.9932297748452232,False,0
191,mass__planet || revolves__electron,0.994311970322686,False,0
192,mass__attracts || revolves__charge,0.9925709599028242,False,0
193,mass__revolves || revolves__attracts,0.9944249888330274,False,0
194,mass__gravity || revolves__electromagnetism,0.9939601772792693,False,0
195,attracts__mass || charge__revolves,0.9951988565529949,False,0
196,attracts__revolves || charge__attracts,0.9973222623907059,False,0
197,revolves__mass || attracts__revolves,0.9945263702364279,False,0
198,revolves__attracts || attracts__charge,0.9934259194168441,False,0
199,gravity__mass || electromagnetism__revolves,0.99533563245012,False,0
200,mass__revolves || revolves__electromagnetism,0.9933914462136164,False,0
201,mass__gravity || revolves__attracts,0.9930407917006068,False,0
202,attracts__gravity || charge__attracts,0.9952471297403629,False,0
203,revolves__mass || electromagnetism__revolves,0.9925862659233017,False,0
204,gravity__mass || attracts__revolves,0.9948331278226558,False,0
205,gravity__attracts || attracts__charge,0.992744517928048,False,0
206,mass__attracts || revolves__attracts,0.9951019852085174,False,0
207,mass__revolves || revolves__charge,0.9932016991192891,False,0
208,attracts__mass || attracts__revolves,0.9973390124833985,False,0
209,attracts__revolves || attracts__charge,0.994989352459077,False,0
210,revolves__mass || charge__revolves,0.9939657342873334,False,0
211,revolves__attracts || charge__attracts,0.995196261335873,False,0
212,mass__gravity || revolves__charge,0.9924065281200299,False,0
213,attracts__gravity || attracts__charge,0.9946341034891822,False,0
214,gravity__mass || charge__revolves,0.9947644005801801,False,0
215,gravity__attracts || charge__attracts,0.9971294980477451,False,0
216,mass__attracts || revolves__electromagnetism,0.9934727155535504,False,0
217,attracts__mass || electromagnetism__revolves,0.9941833215962946,False,0
218,revolves__gravity || charge__attracts,0.993415748733178,False,0
219,gravity__revolves || attracts__charge,0.9931889653897739,False,0
220,revolves__gravity || attracts__charge,0.9934750686672127,False,0
221,gravity__revolves || charge__attracts,0.9963546218855218,False,0
222,solar system__mass || atom__electromagnetism,0.9946785468050199,False,0
223,sun__mass || nucleus__electromagnetism,0.9951801205198598,False,0
224,planet__mass || electron__electromagnetism,0.9941638095552566,False,0
225,mass__solar system || electromagnetism__atom,0.9941912402803598,False,0
226,mass__sun || electromagnetism__nucleus,0.9942142151242637,False,0
227,mass__planet || electromagnetism__electron,0.9939047572466243,False,0
228,mass__attracts || electromagnetism__charge,0.9936761467655301,False,0
229,mass__revolves || electromagnetism__attracts,0.9950808066575334,False,0
230,mass__gravity || electromagnetism__revolves,0.9944644698530183,False,0
231,attracts__mass || charge__electromagnetism,0.9936546287934503,False,0
232,revolves__mass || attracts__electromagnetism,0.9937022670326872,False,0
233,gravity__mass || revolves__electromagnetism,0.9939742213814631,False,0
234,mass__revolves || electromagnetism__revolves,0.9947638925913757,False,0
235,mass__gravity || electromagnetism__attracts,0.9945566229742003,False,0
236,revolves__mass || revolves__electromagnetism,0.9966129246615507,False,0
237,gravity__mass || attracts__electromagnetism,0.9943992825863442,False,0
238,mass__attracts || electromagnetism__attracts,0.9957009578373496,False,0
239,mass__revolves || electromagnetism__charge,0.9936763977642274,False,0
240,attracts__mass || attracts__electromagnetism,0.9960344833195407,False,0
241,revolves__mass || charge__electromagnetism,0.9923718367159406,False,0
242,mass__gravity || electromagnetism__charge,0.9945268110806748,False,0
243,gravity__mass || charge__electromagnetism,0.9946772753046358,False,0
244,mass__attracts || electromagnetism__revolves,0.9943694168364853,False,0
245,attracts__mass || revolves__electromagnetism,0.9946283782175321,False,0
246,solar system__planet || atom__charge,0.9936658883465785,False,0
247,solar system__mass || atom__electron,0.9970906248480742,False,0
248,sun__planet || nucleus__charge,0.9936906045189793,False,0
249,sun__mass || nucleus__electron,0.9938613630891562,False,0
250,planet__solar system || charge__atom,0.993793164798911,False,0
251,planet__sun || charge__nucleus,0.9933790410486776,False,0
252,planet__mass || charge__electron,0.9950750645285164,False,0
253,planet__attracts || charge__attracts,0.9945066050541659,False,0
254,planet__revolves || charge__revolves,0.9945980723828461,False,0
255,planet__gravity || charge__electromagnetism,0.9934158459280866,False,0
256,mass__solar system || electron__atom,0.9957039284531795,False,0
257,mass__sun || electron__nucleus,0.9943175537682672,False,0
258,mass__planet || electron__charge,0.9944716505385377,False,0
259,mass__attracts || electron__attracts,0.9969719552875044,False,0
260,mass__revolves || electron__revolves,0.9965266012702645,False,0
261,mass__gravity || electron__electromagnetism,0.9951828774659693,False,0
262,attracts__planet || attracts__charge,0.9938702721741146,False,0
263,attracts__mass || attracts__electron,0.997326406055724,False,0
264,revolves__planet || revolves__charge,0.995256727025614,False,0
265,revolves__mass || revolves__electron,0.9979374365636966,False,0
266,gravity__planet || electromagnetism__charge,0.9940796173902643,False,0
267,gravity__mass || electromagnetism__electron,0.9954282654968235,False,0
268,planet__revolves || charge__electromagnetism,0.9912001366938383,False,0
269,planet__gravity || charge__revolves,0.9936202122136831,False,0
270,mass__revolves || electron__electromagnetism,0.993475060239527,False,0
271,mass__gravity || electron__revolves,0.9955218619822124,False,0
272,revolves__planet || electromagnetism__charge,0.9927698804947549,False,0
273,revolves__mass || electromagnetism__electron,0.9937484564404813,False,0
274,gravity__planet || revolves__charge,0.9929959698668878,False,0
275,gravity__mass || revolves__electron,0.9945914334077978,False,0
276,planet__attracts || charge__revolves,0.9942140003511386,False,0
277,planet__revolves || charge__attracts,0.9945146286596447,False,0
278,mass__attracts || electron__revolves,0.9966322877501796,False,0
279,mass__revolves || electron__attracts,0.9960393948286109,False,0
280,attracts__planet || revolves__charge,0.9923938616570687,False,0
281,attracts__mass || revolves__electron,0.9947296762542448,False,0
282,revolves__planet || attracts__charge,0.9915855988883683,False,0
283,revolves__mass || attracts__electron,0.9957544858101861,False,0
284,planet__gravity || charge__attracts,0.9937367822471198,False,0
285,mass__gravity || electron__attracts,0.9953083185277974,False,0
286,gravity__planet || attracts__charge,0.9917175905241166,False,0
287,gravity__mass || attracts__electron,0.9954840530440382,False,0
288,planet__attracts || charge__electromagnetism,0.9916750173352145,False,0
289,mass__attracts || electron__electromagnetism,0.9939472631147206,False,0
290,attracts__planet || electromagnetism__charge,0.9926486536513685,False,0
291,attracts__mass || electromagnetism__electron,0.9941394741400652,False,0
292,solar system__attracts || atom__electron,0.9970104187982017,False,0
293,sun__attracts || nucleus__electron,0.9930273595066743,False,0
294,planet__mass || charge__attracts,0.9946271525149308,False,0
295,planet__attracts || charge__electron,0.9930884416129905,False,0
296,mass__planet || attracts__charge,0.9901333227083322,False,0
297,mass__attracts || attracts__electron,0.9943710060926387,False,0
298,attracts__solar system || electron__atom,0.9945766684543706,False,0
299,attracts__sun || electron__nucleus,0.994138626974885,False,0
300,attracts__planet || electron__charge,0.9922328367075663,False,0
301,attracts__mass || electron__attracts,0.9953198301961043,False,0
302,attracts__revolves || electron__revolves,0.9957708341316122,False,0
303,attracts__gravity || electron__electromagnetism,0.9927449603411548,False,0
304,revolves__attracts || revolves__electron,0.9974390188587706,False,0
305,gravity__attracts || electromagnetism__electron,0.993904888415387,False,0
306,attracts__revolves || electron__electromagnetism,0.9927542413665316,False,0
307,attracts__gravity || electron__revolves,0.994345746218799,False,0
308,revolves__attracts || electromagnetism__electron,0.9920953689844079,False,0
309,gravity__attracts || revolves__electron,0.9944133289258038,False,0
310,solar system__revolves || atom__electron,0.9971351653578248,False,0
311,sun__revolves || nucleus__electron,0.9940407513793783,False,0
312,planet__revolves || charge__electron,0.9929998961315097,False,0
313,mass__revolves || attracts__electron,0.993694785081849,False,0
314,attracts__revolves || revolves__electron,0.9943897437079026,False,0
315,revolves__solar system || electron__atom,0.9949233981434846,False,0
316,revolves__sun || electron__nucleus,0.9943585344488426,False,0
317,revolves__planet || electron__charge,0.9934959947417903,False,0
318,revolves__mass || electron__attracts,0.9940630618063386,False,0
319,revolves__attracts || electron__revolves,0.9945911824786605,False,0
320,revolves__gravity || electron__electromagnetism,0.9922338441831292,False,0
321,gravity__revolves || electromagnetism__electron,0.9942732932798465,False,0
322,solar system__gravity || atom__electron,0.9962956561405975,False,0
323,sun__gravity || nucleus__electron,0.9944615733663276,False,0
324,planet__gravity || charge__electron,0.993983384643299,False,0
325,mass__gravity || attracts__electron,0.9943537323857301,False,0
326,attracts__gravity || revolves__electron,0.9943302617095012,False,0
327,revolves__gravity || electromagnetism__electron,0.9938637813143645,False,0
328,gravity__solar system || electron__atom,0.9956854554384305,False,0
329,gravity__sun || electron__nucleus,0.9948460692928256,False,0
330,gravity__planet || electron__charge,0.9941856757639549,False,0
331,gravity__mass || electron__attracts,0.9949692318848209,False,0
332,gravity__attracts || electron__revolves,0.9965930782137777,False,0
333,gravity__revolves || electron__electromagnetism,0.9935125569768793,False,0
334,attracts__revolves || electromagnetism__electron,0.9927716681099024,False,0
335,revolves__attracts || electron__electromagnetism,0.9912417680900526,False,0
336,revolves__gravity || electron__revolves,0.9936877399705066,False,0
337,gravity__revolves || revolves__electron,0.995512712131602,False,0
338,attracts__gravity || electromagnetism__electron,0.9931572215028609,False,0
339,revolves__gravity || revolves__electron,0.9977087932845974,False,0
340,gravity__attracts || electron__electromagnetism,0.9939671657947384,False,0
341,gravity__revolves || electron__revolves,0.9960852288460751,False,0
342,planet__mass || charge__revolves,0.9950845973261848,False,0
343,mass__planet || revolves__charge,0.9922877846101842,False,0
344,mass__attracts || revolves__electron,0.9934841400146249,False,0
345,attracts__mass || electron__revolves,0.9952698729865596,False,0
346,attracts__revolves || electron__attracts,0.9959562525115887,False,0
347,revolves__attracts || attracts__electron,0.9951484201791811,False,0
348,attracts__gravity || electron__attracts,0.9945369556283662,False,0
349,gravity__attracts || attracts__electron,0.9958647114703258,False,0
350,mass__revolves || revolves__electron,0.9937184100278346,False,0
351,attracts__revolves || attracts__electron,0.9974343436727422,False,0
352,revolves__mass || electron__revolves,0.9943233494501722,False,0
353,revolves__attracts || electron__attracts,0.9948409030300821,False,0
354,mass__gravity || revolves__electron,0.9935974584722468,False,0
355,attracts__gravity || attracts__electron,0.997480021612869,False,0
356,gravity__mass || electron__revolves,0.9951426669047231,False,0
357,gravity__attracts || electron__attracts,0.997069124674481,False,0
358,revolves__gravity || electron__attracts,0.9935222678530217,False,0
359,gravity__revolves || attracts__electron,0.9962175908000509,False,0
360,revolves__gravity || attracts__electron,0.9956804130389877,False,0
361,gravity__revolves || electron__attracts,0.9961492881341709,False,0
362,planet__mass || charge__electromagnetism,0.9938899658445352,False,0
363,mass__planet || electromagnetism__charge,0.9936088613019318,False,0
364,mass__attracts || electromagnetism__electron,0.9927820332366737,False,0
365,attracts__mass || electron__electromagnetism,0.9936802120933159,False,0
366,mass__revolves || electromagnetism__electron,0.9932053761941247,False,0
367,revolves__mass || electron__electromagnetism,0.9926785261864272,False,0
368,mass__gravity || electromagnetism__electron,0.9939204072680436,False,0
369,gravity__mass || electron__electromagnetism,0.9942552757914066,False,0
370,solar system__planet || atom__attracts,0.9944182504815405,False,0
371,sun__planet || nucleus__attracts,0.994478434658947,False,0
372,planet__solar system || attracts__atom,0.9920065584873723,False,0
373,planet__sun || attracts__nucleus,0.993207292477068,False,0
374,planet__mass || attracts__electron,0.9936836387259952,False,0
375,planet__attracts || attracts__charge,0.992292636538183,False,0
376,planet__revolves || attracts__revolves,0.9942908104621541,False,0
377,planet__gravity || attracts__electromagnetism,0.9935631667166306,False,0
378,mass__planet || electron__attracts,0.9940223469277855,False,0
379,mass__attracts || electron__charge,0.995288417212239,False,0
380,attracts__planet || charge__attracts,0.9950102575730427,False,0
381,attracts__mass || charge__electron,0.9939533283908883,False,0
382,revolves__planet || revolves__attracts,0.9972559676934121,False,0
383,gravity__planet || electromagnetism__attracts,0.9949463225188871,False,0
384,planet__revolves || attracts__electromagnetism,0.9916655645900742,False,0
385,planet__gravity || attracts__revolves,0.9935916142773725,False,0
386,revolves__planet || electromagnetism__attracts,0.9931444265678494,False,0
387,gravity__planet || revolves__attracts,0.9944941655768835,False,0
388,planet__attracts || attracts__revolves,0.9945285489175748,False,0
389,planet__revolves || attracts__charge,0.9918594175235282,False,0
390,mass__revolves || electron__charge,0.995165879732353,False,0
391,attracts__planet || revolves__attracts,0.9951163276325067,False,0
392,revolves__planet || charge__attracts,0.993177964456209,False,0
393,revolves__mass || charge__electron,0.9938641579956472,False,0
394,planet__gravity || attracts__charge,0.9918412159691596,False,0
395,mass__gravity || electron__charge,0.995709145423417,False,0
396,gravity__planet || charge__attracts,0.994736658051409,False,0
397,gravity__mass || charge__electron,0.9960403598494834,False,0
398,planet__attracts || attracts__electromagnetism,0.9921469143086298,False,0
399,attracts__planet || electromagnetism__attracts,0.9941744004755422,False,0
400,planet__mass || attracts__charge,0.9909314780295279,False,0
401,planet__attracts || attracts__electron,0.9939548674441873,False,0
402,mass__planet || charge__attracts,0.994181350824901,False,0
403,mass__attracts || charge__electron,0.9953851251778227,False,0
404,attracts__planet || electron__attracts,0.9939541531899397,False,0
405,attracts__mass || electron__charge,0.9951934364651218,False,0
406,planet__revolves || attracts__electron,0.9934180189376014,False,0
407,mass__revolves || charge__electron,0.996368739071687,False,0
408,revolves__planet || electron__attracts,0.9934375364294452,False,0
409,revolves__mass || electron__charge,0.994860380617423,False,0
410,planet__gravity || attracts__electron,0.9943999916109983,False,0
411,mass__gravity || charge__electron,0.9959709272962898,False,0
412,gravity__planet || electron__attracts,0.9947591450694452,False,0
413,gravity__mass || electron__charge,0.9952705338300465,False,0
414,planet__mass || attracts__revolves,0.9935204323910194,False,0
415,mass__planet || revolves__attracts,0.9928407216226022,False,0
416,attracts__revolves || electron__charge,0.9935002373022991,False,0
417,revolves__attracts || charge__electron,0.9925166115462394,False,0
418,attracts__gravity || electron__charge,0.9934022761336027,False,0
419,gravity__attracts || charge__electron,0.9948764958915998,False,0
420,attracts__revolves || charge__electron,0.9934202590512083,False,0
421,revolves__attracts || electron__charge,0.993302823207283,False,0
422,attracts__gravity || charge__electron,0.9927893051813638,False,0
423,gravity__attracts || electron__charge,0.994716582112076,False,0
424,revolves__gravity || electron__charge,0.9939207392442477,False,0
425,gravity__revolves || charge__electron,0.995566642330437,False,0
426,revolves__gravity || charge__electron,0.9934346544715391,False,0
427,gravity__revolves || electron__charge,0.9944308004228972,False,0
428,planet__mass || attracts__electromagnetism,0.9929485873418488,False,0
429,mass__planet || electromagnetism__attracts,0.9935526364439912,False,0
430,solar system__planet || atom__revolves,0.9952445462159799,False,0
431,sun__planet || nucleus__revolves,0.9949754500425666,False,0
432,planet__solar system || revolves__atom,0.9933467177797489,False,0
433,planet__sun || revolves__nucleus,0.9956724280978368,False,0
434,planet__mass || revolves__electron,0.9946787749105136,False,0
435,planet__attracts || revolves__charge,0.9942731007563712,False,0
436,planet__revolves || revolves__attracts,0.996644221415127,False,0
437,planet__gravity || revolves__electromagnetism,0.9948400919980407,False,0
438,mass__planet || electron__revolves,0.9945125909755448,False,0
439,attracts__planet || charge__revolves,0.9940830598290386,False,0
440,revolves__planet || attracts__revolves,0.9937452808795347,False,0
441,gravity__planet || electromagnetism__revolves,0.9945758130534983,False,0
442,planet__revolves || revolves__electromagnetism,0.9935801893597668,False,0
443,planet__gravity || revolves__attracts,0.9951370565221953,False,0
444,revolves__planet || electromagnetism__revolves,0.9922853318673829,False,0
445,gravity__planet || attracts__revolves,0.9949377755606594,False,0
446,planet__attracts || revolves__attracts,0.9964593607108395,False,0
447,planet__revolves || revolves__charge,0.9941175766489809,False,0
448,attracts__planet || attracts__revolves,0.9974876753259244,False,0
449,revolves__planet || charge__revolves,0.9938946376430261,False,0
450,planet__gravity || revolves__charge,0.9946224250220631,False,0
451,gravity__planet || charge__revolves,0.9948471417591941,False,0
452,planet__attracts || revolves__electromagnetism,0.9938656382368871,False,0
453,attracts__planet || electromagnetism__revolves,0.993040650935345,False,0
454,planet__mass || revolves__charge,0.9935504623556602,False,0
455,planet__attracts || revolves__electron,0.9950738919441281,False,0
456,mass__planet || charge__revolves,0.9952481820899631,False,0
457,attracts__planet || electron__revolves,0.9936333908581404,False,0
458,planet__revolves || revolves__electron,0.9953188515960973,False,0
459,revolves__planet || electron__revolves,0.9937849385221417,False,0
460,planet__gravity || revolves__electron,0.995375689899733,False,0
