,pair,sim,is_analogy,data_id
42,solar system__revolves || atom__electromagnetism,0.012572958876070675,False,0
43,solar system__gravity || atom__revolves,-0.10635756714669868,False,0
44,sun__revolves || nucleus__electromagnetism,0.02939380126849734,False,0
45,sun__gravity || nucleus__revolves,-0.004468375024688977,False,0
46,planet__revolves || electron__electromagnetism,0.14693550079857723,False,0
47,planet__gravity || electron__revolves,-0.06346532540111484,False,0
48,mass__revolves || charge__electromagnetism,0.11517743699288367,False,0
49,mass__gravity || charge__revolves,0.09661997849158561,False,0
50,attracts__revolves || attracts__electromagnetism,0.5089318736967723,False,0
51,attracts__gravity || attracts__revolves,0.43358424652763244,False,0
52,revolves__solar system || electromagnetism__atom,0.012572958876070675,False,0
53,revolves__sun || electromagnetism__nucleus,0.02939380126849734,False,0
54,revolves__planet || electromagnetism__electron,0.14693550079857723,False,0
55,revolves__mass || electromagnetism__charge,0.11517743699288367,False,0
56,revolves__attracts || electromagnetism__attracts,0.5089318736967723,False,0
57,revolves__gravity || electromagnetism__revolves,-0.7013620226311907,False,0
58,gravity__solar system || revolves__atom,-0.10635756714669868,False,0
59,gravity__sun || revolves__nucleus,-0.004468375024688977,False,0
60,gravity__planet || revolves__electron,-0.06346532540111484,False,0
61,gravity__mass || revolves__charge,0.09661997849158561,False,0
62,gravity__attracts || revolves__attracts,0.43358424652763244,False,0
63,gravity__revolves || revolves__electromagnetism,-0.7013620226311907,False,0
64,solar system__attracts || atom__revolves,0.19562705106643294,False,0
65,solar system__revolves || atom__attracts,0.16608031849505214,False,0
66,sun__attracts || nucleus__revolves,0.08886232327834238,False,0
67,sun__revolves || nucleus__attracts,0.11535094414971013,False,0
68,planet__attracts || electron__revolves,0.16803586992223038,False,0
69,planet__revolves || electron__attracts,0.29780197766972144,False,0
70,mass__attracts || charge__revolves,0.22364258097310277,False,0
71,mass__revolves || charge__attracts,0.18570487765546653,False,0
72,attracts__solar system || revolves__atom,0.19562705106643294,False,0
73,attracts__sun || revolves__nucleus,0.08886232327834238,False,0
74,attracts__planet || revolves__electron,0.16803586992223038,False,0
75,attracts__mass || revolves__charge,0.22364258097310277,False,0
76,attracts__revolves || revolves__attracts,-0.9996077651589432,False,0
77,attracts__gravity || revolves__electromagnetism,0.3040672470476149,False,0
78,revolves__solar system || attracts__atom,0.16608031849505214,False,0
79,revolves__sun || attracts__nucleus,0.11535094414971013,False,0
80,revolves__planet || attracts__electron,0.29780197766972144,False,0
81,revolves__mass || attracts__charge,0.18570487765546653,False,0
82,revolves__attracts || attracts__revolves,-0.9996077651589432,False,0
83,revolves__gravity || attracts__electromagnetism,0.2965262862932345,False,0
84,gravity__attracts || electromagnetism__revolves,0.3040672470476149,False,0
85,gravity__revolves || electromagnetism__attracts,0.2965262862932345,False,0
86,solar system__gravity || atom__attracts,-0.11629292025336796,False,0
87,sun__gravity || nucleus__attracts,0.017317705094729376,False,0
88,planet__gravity || electron__attracts,0.002598366401648122,False,0
89,mass__gravity || charge__attracts,0.022158398132216185,False,0
90,attracts__revolves || revolves__electromagnetism,-0.4658356640184869,False,0
91,attracts__gravity || revolves__attracts,-0.43358424652763244,False,0
92,revolves__attracts || electromagnetism__revolves,-0.4658356640184869,False,0
93,revolves__gravity || electromagnetism__attracts,-0.2965262862932345,False,0
94,gravity__solar system || attracts__atom,-0.11629292025336796,False,0
95,gravity__sun || attracts__nucleus,0.017317705094729376,False,0
96,gravity__planet || attracts__electron,0.002598366401648122,False,0
97,gravity__mass || attracts__charge,0.022158398132216185,False,0
98,gravity__attracts || attracts__revolves,-0.43358424652763244,False,0
99,gravity__revolves || attracts__electromagnetism,-0.2965262862932345,False,0
100,solar system__attracts || atom__electromagnetism,0.027904676998163912,False,0
101,sun__attracts || nucleus__electromagnetism,0.020273457942163176,False,0
102,planet__attracts || electron__electromagnetism,0.07018655369786672,False,0
103,mass__attracts || charge__electromagnetism,0.08019637000849576,False,0
104,attracts__solar system || electromagnetism__atom,0.027904676998163912,False,0
105,attracts__sun || electromagnetism__nucleus,0.020273457942163176,False,0
106,attracts__planet || electromagnetism__electron,0.07018655369786672,False,0
107,attracts__mass || electromagnetism__charge,0.08019637000849576,False,0
108,attracts__revolves || electromagnetism__attracts,-0.5089318736967723,False,0
109,attracts__gravity || electromagnetism__revolves,-0.3040672470476149,False,0
110,revolves__attracts || attracts__electromagnetism,-0.5089318736967723,False,0
111,revolves__gravity || attracts__revolves,-0.40079392357255744,False,0
112,gravity__attracts || revolves__electromagnetism,-0.3040672470476149,False,0
113,gravity__revolves || revolves__attracts,-0.40079392357255744,False,0
114,attracts__revolves || electromagnetism__revolves,0.4658356640184869,False,0
115,attracts__gravity || electromagnetism__attracts,-0.7131042167853604,False,0
116,revolves__attracts || revolves__electromagnetism,0.4658356640184869,False,0
117,revolves__gravity || revolves__attracts,0.40079392357255744,False,0
118,gravity__attracts || attracts__electromagnetism,-0.7131042167853604,False,0
119,gravity__revolves || attracts__revolves,0.40079392357255744,False,0
120,solar system__mass || atom__attracts,-0.20771849213372323,False,0
121,solar system__attracts || atom__charge,0.08618685595596007,False,0
122,sun__mass || nucleus__attracts,-0.02404453122407462,False,0
123,sun__attracts || nucleus__charge,0.0027107244110397546,False,0
124,planet__mass || electron__attracts,-0.03802174176312504,False,0
125,planet__attracts || electron__charge,0.0912891100360863,False,0
126,mass__solar system || attracts__atom,-0.20771849213372323,False,0
127,mass__sun || attracts__nucleus,-0.02404453122407462,False,0
128,mass__planet || attracts__electron,-0.03802174176312504,False,0
129,mass__attracts || attracts__charge,-0.45803313728424694,False,0
130,mass__revolves || attracts__revolves,0.36647131066163535,False,0
131,mass__gravity || attracts__electromagnetism,0.1442353254454787,False,0
132,attracts__solar system || charge__atom,0.08618685595596007,False,0
133,attracts__sun || charge__nucleus,0.0027107244110397546,False,0
134,attracts__planet || charge__electron,0.0912891100360863,False,0
135,attracts__mass || charge__attracts,-0.45803313728424694,False,0
136,attracts__revolves || charge__revolves,0.454206053248012,False,0
137,attracts__gravity || charge__electromagnetism,0.10127921947820102,False,0
138,revolves__mass || revolves__attracts,0.36647131066163535,False,0
139,revolves__attracts || revolves__charge,0.454206053248012,False,0
140,gravity__mass || electromagnetism__attracts,0.1442353254454787,False,0
141,gravity__attracts || electromagnetism__charge,0.10127921947820102,False,0
142,mass__revolves || attracts__electromagnetism,-0.09883084304383648,False,0
143,mass__gravity || attracts__revolves,0.08722619810077865,False,0
144,attracts__revolves || charge__electromagnetism,0.061223445348915176,False,0
145,attracts__gravity || charge__revolves,-0.1818312730335941,False,0
146,revolves__mass || electromagnetism__attracts,-0.09883084304383648,False,0
147,revolves__attracts || electromagnetism__charge,0.061223445348915176,False,0
148,gravity__mass || revolves__attracts,0.08722619810077865,False,0
149,gravity__attracts || revolves__charge,-0.1818312730335941,False,0
150,solar system__revolves || atom__charge,0.03875019042070031,False,0
151,sun__revolves || nucleus__charge,-0.013827072148073978,False,0
152,planet__revolves || electron__charge,0.11109883110458846,False,0
153,mass__attracts || attracts__revolves,-0.2613389511334598,False,0
154,mass__revolves || attracts__charge,-0.18570487765546653,False,0
155,attracts__mass || revolves__attracts,-0.2613389511334598,False,0
156,attracts__revolves || revolves__charge,-0.454206053248012,False,0
157,revolves__solar system || charge__atom,0.03875019042070031,False,0
158,revolves__sun || charge__nucleus,-0.013827072148073978,False,0
159,revolves__planet || charge__electron,0.11109883110458846,False,0
160,revolves__mass || charge__attracts,-0.18570487765546653,False,0
161,revolves__attracts || charge__revolves,-0.454206053248012,False,0
162,revolves__gravity || charge__electromagnetism,0.05142437641985509,False,0
163,gravity__revolves || electromagnetism__charge,0.05142437641985509,False,0
164,solar system__gravity || atom__charge,-0.09400014357031723,False,0
165,sun__gravity || nucleus__charge,0.012405341077021495,False,0
166,planet__gravity || electron__charge,0.009464404240515485,False,0
167,mass__gravity || attracts__charge,-0.022158398132216185,False,0
168,attracts__gravity || revolves__charge,0.1818312730335941,False,0
169,revolves__gravity || electromagnetism__charge,-0.05142437641985509,False,0
170,gravity__solar system || charge__atom,-0.09400014357031723,False,0
171,gravity__sun || charge__nucleus,0.012405341077021495,False,0
172,gravity__planet || charge__electron,0.009464404240515485,False,0
173,gravity__mass || charge__attracts,-0.022158398132216185,False,0
174,gravity__attracts || charge__revolves,0.1818312730335941,False,0
175,gravity__revolves || charge__electromagnetism,-0.05142437641985509,False,0
176,mass__attracts || attracts__electromagnetism,-0.4291506610330323,False,0
177,attracts__mass || electromagnetism__attracts,-0.4291506610330323,False,0
178,attracts__revolves || electromagnetism__charge,-0.061223445348915176,False,0
179,revolves__attracts || charge__electromagnetism,-0.061223445348915176,False,0
180,revolves__gravity || charge__revolves,-0.5672884214355173,False,0
181,gravity__revolves || revolves__charge,-0.5672884214355173,False,0
182,attracts__gravity || electromagnetism__charge,-0.10127921947820102,False,0
183,revolves__gravity || revolves__charge,0.5672884214355173,False,0
184,gravity__attracts || charge__electromagnetism,-0.10127921947820102,False,0
185,gravity__revolves || charge__revolves,0.5672884214355173,False,0
186,solar system__mass || atom__revolves,-0.2447811532877171,False,0
187,sun__mass || nucleus__revolves,-0.09065952097874375,False,0
188,planet__mass || electron__revolves,-0.14711584550330797,False,0
189,mass__solar system || revolves__atom,-0.2447811532877171,False,0
190,mass__sun || revolves__nucleus,-0.09065952097874375,False,0
191,mass__planet || revolves__electron,-0.14711584550330797,False,0
192,mass__attracts || revolves__charge,-0.22364258097310277,False,0
193,mass__revolves || revolves__attracts,-0.36647131066163535,False,0
194,mass__gravity || revolves__electromagnetism,0.061969294783018825,False,0
195,attracts__mass || charge__revolves,-0.22364258097310277,False,0
196,attracts__revolves || charge__attracts,-0.41350854517421565,False,0
197,revolves__mass || attracts__revolves,-0.36647131066163535,False,0
198,revolves__attracts || attracts__charge,-0.41350854517421565,False,0
199,gravity__mass || electromagnetism__revolves,0.061969294783018825,False,0
200,mass__revolves || revolves__electromagnetism,-0.4641781728196856,False,0
201,mass__gravity || revolves__attracts,-0.08722619810077865,False,0
202,attracts__gravity || charge__attracts,-0.5665431589864531,False,0
203,revolves__mass || electromagnetism__revolves,-0.4641781728196856,False,0
204,gravity__mass || attracts__revolves,-0.08722619810077865,False,0
205,gravity__attracts || attracts__charge,-0.5665431589864531,False,0
206,mass__attracts || revolves__attracts,0.2613389511334598,False,0
207,mass__revolves || revolves__charge,-0.4965496640837646,False,0
208,attracts__mass || attracts__revolves,0.2613389511334598,False,0
209,attracts__revolves || attracts__charge,0.41350854517421565,False,0
210,revolves__mass || charge__revolves,-0.4965496640837646,False,0
211,revolves__attracts || charge__attracts,0.41350854517421565,False,0
212,mass__gravity || revolves__charge,-0.09661997849158561,False,0
213,attracts__gravity || attracts__charge,0.5665431589864531,False,0
214,gravity__mass || charge__revolves,-0.09661997849158561,False,0
215,gravity__attracts || charge__attracts,0.5665431589864531,False,0
216,mass__attracts || revolves__electromagnetism,-0.18258978854988459,False,0
217,attracts__mass || electromagnetism__revolves,-0.18258978854988459,False,0
218,revolves__gravity || charge__attracts,-0.22785965437645622,False,0
219,gravity__revolves || attracts__charge,-0.22785965437645622,False,0
220,revolves__gravity || attracts__charge,0.22785965437645622,False,0
221,gravity__revolves || charge__attracts,0.22785965437645622,False,0
222,solar system__mass || atom__electromagnetism,-0.29509008573455503,False,0
223,sun__mass || nucleus__electromagnetism,-0.059131579931250115,False,0
224,planet__mass || electron__electromagnetism,-0.1473093458880419,False,0
225,mass__solar system || electromagnetism__atom,-0.29509008573455503,False,0
226,mass__sun || electromagnetism__nucleus,-0.059131579931250115,False,0
227,mass__planet || electromagnetism__electron,-0.1473093458880419,False,0
228,mass__attracts || electromagnetism__charge,-0.08019637000849576,False,0
229,mass__revolves || electromagnetism__attracts,0.09883084304383648,False,0
230,mass__gravity || electromagnetism__revolves,-0.061969294783018825,False,0
231,attracts__mass || charge__electromagnetism,-0.08019637000849576,False,0
232,revolves__mass || attracts__electromagnetism,0.09883084304383648,False,0
233,gravity__mass || revolves__electromagnetism,-0.061969294783018825,False,0
234,mass__revolves || electromagnetism__revolves,0.4641781728196856,False,0
235,mass__gravity || electromagnetism__attracts,-0.1442353254454787,False,0
236,revolves__mass || revolves__electromagnetism,0.4641781728196856,False,0
237,gravity__mass || attracts__electromagnetism,-0.1442353254454787,False,0
238,mass__attracts || electromagnetism__attracts,0.4291506610330323,False,0
239,mass__revolves || electromagnetism__charge,-0.11517743699288367,False,0
240,attracts__mass || attracts__electromagnetism,0.4291506610330323,False,0
241,revolves__mass || charge__electromagnetism,-0.11517743699288367,False,0
242,mass__gravity || electromagnetism__charge,-0.1853355224869711,False,0
243,gravity__mass || charge__electromagnetism,-0.1853355224869711,False,0
244,mass__attracts || electromagnetism__revolves,0.18258978854988459,False,0
245,attracts__mass || revolves__electromagnetism,0.18258978854988459,False,0
246,solar system__planet || atom__charge,-0.1939250976680421,False,0
247,solar system__mass || atom__electron,-0.21451062005809945,False,0
248,sun__planet || nucleus__charge,-0.031531076605761967,False,0
249,sun__mass || nucleus__electron,-0.03609369706932501,False,0
250,planet__solar system || charge__atom,-0.1939250976680421,False,0
251,planet__sun || charge__nucleus,-0.031531076605761967,False,0
252,planet__mass || charge__electron,0.01878339824344005,False,0
253,planet__attracts || charge__attracts,0.5209186325555252,False,0
254,planet__revolves || charge__revolves,0.48543572745950003,False,0
255,planet__gravity || charge__electromagnetism,0.06488858063724165,False,0
256,mass__solar system || electron__atom,-0.21451062005809945,False,0
257,mass__sun || electron__nucleus,-0.03609369706932501,False,0
258,mass__planet || electron__charge,0.01878339824344005,False,0
259,mass__attracts || electron__attracts,0.5059989451829141,False,0
260,mass__revolves || electron__revolves,0.5411696026357109,False,0
261,mass__gravity || electron__electromagnetism,0.24002262804895422,False,0
262,attracts__planet || attracts__charge,0.5209186325555252,False,0
263,attracts__mass || attracts__electron,0.5059989451829141,False,0
264,revolves__planet || revolves__charge,0.48543572745950003,False,0
265,revolves__mass || revolves__electron,0.5411696026357109,False,0
266,gravity__planet || electromagnetism__charge,0.06488858063724165,False,0
267,gravity__mass || electromagnetism__electron,0.24002262804895422,False,0
268,planet__revolves || charge__electromagnetism,0.011243268194150703,False,0
269,planet__gravity || charge__revolves,-0.07720609836139682,False,0
270,mass__revolves || electron__electromagnetism,0.24863762117246385,False,0
271,mass__gravity || electron__revolves,0.11360905479987472,False,0
272,revolves__planet || electromagnetism__charge,0.011243268194150703,False,0
273,revolves__mass || electromagnetism__electron,0.24863762117246385,False,0
274,gravity__planet || revolves__charge,-0.07720609836139682,False,0
275,gravity__mass || revolves__electron,0.11360905479987472,False,0
276,planet__attracts || charge__revolves,0.10056677547385012,False,0
277,planet__revolves || charge__attracts,0.21900566749075728,False,0
278,mass__attracts || electron__revolves,0.28435468084929705,False,0
279,mass__revolves || electron__attracts,0.25790506813828973,False,0
280,attracts__planet || revolves__charge,0.10056677547385012,False,0
281,attracts__mass || revolves__electron,0.28435468084929705,False,0
282,revolves__planet || attracts__charge,0.21900566749075728,False,0
283,revolves__mass || attracts__electron,0.25790506813828973,False,0
284,planet__gravity || charge__attracts,-0.005838685485099864,False,0
285,mass__gravity || electron__attracts,0.04574126029803798,False,0
286,gravity__planet || attracts__charge,-0.005838685485099864,False,0
287,gravity__mass || attracts__electron,0.04574126029803798,False,0
288,planet__attracts || charge__electromagnetism,-0.03666076226439333,False,0
289,mass__attracts || electron__electromagnetism,0.20288226143749166,False,0
290,attracts__planet || electromagnetism__charge,-0.03666076226439333,False,0
291,attracts__mass || electromagnetism__electron,0.20288226143749166,False,0
292,solar system__attracts || atom__electron,0.03904490128688711,False,0
293,sun__attracts || nucleus__electron,-0.08513487115588111,False,0
294,planet__mass || charge__attracts,-0.023766424830521497,False,0
295,planet__attracts || charge__electron,-0.0912891100360863,False,0
296,mass__planet || attracts__charge,-0.023766424830521497,False,0
297,mass__attracts || attracts__electron,-0.5059989451829141,False,0
298,attracts__solar system || electron__atom,0.03904490128688711,False,0
299,attracts__sun || electron__nucleus,-0.08513487115588111,False,0
300,attracts__planet || electron__charge,-0.0912891100360863,False,0
301,attracts__mass || electron__attracts,-0.5059989451829141,False,0
302,attracts__revolves || electron__revolves,0.4317384112511197,False,0
303,attracts__gravity || electron__electromagnetism,0.0033930268300300563,False,0
304,revolves__attracts || revolves__electron,0.4317384112511197,False,0
305,gravity__attracts || electromagnetism__electron,0.0033930268300300563,False,0
306,attracts__revolves || electron__electromagnetism,0.08579363349146978,False,0
307,attracts__gravity || electron__revolves,-0.24140316431375944,False,0
308,revolves__attracts || electromagnetism__electron,0.08579363349146978,False,0
309,gravity__attracts || revolves__electron,-0.24140316431375944,False,0
310,solar system__revolves || atom__electron,-0.032263209344913724,False,0
311,sun__revolves || nucleus__electron,-0.11245194556111017,False,0
312,planet__revolves || charge__electron,-0.11109883110458846,False,0
313,mass__revolves || attracts__electron,-0.25790506813828973,False,0
314,attracts__revolves || revolves__electron,-0.4317384112511197,False,0
315,revolves__solar system || electron__atom,-0.032263209344913724,False,0
316,revolves__sun || electron__nucleus,-0.11245194556111017,False,0
317,revolves__planet || electron__charge,-0.11109883110458846,False,0
318,revolves__mass || electron__attracts,-0.25790506813828973,False,0
319,revolves__attracts || electron__revolves,-0.4317384112511197,False,0
320,revolves__gravity || electron__electromagnetism,-0.06878541372763898,False,0
321,gravity__revolves || electromagnetism__electron,-0.06878541372763898,False,0
322,solar system__gravity || atom__electron,-0.10729174944984099,False,0
323,sun__gravity || nucleus__electron,-0.025062951956709125,False,0
324,planet__gravity || charge__electron,-0.009464404240515485,False,0
325,mass__gravity || attracts__electron,-0.04574126029803798,False,0
326,attracts__gravity || revolves__electron,0.24140316431375944,False,0
327,revolves__gravity || electromagnetism__electron,0.06878541372763898,False,0
328,gravity__solar system || electron__atom,-0.10729174944984099,False,0
329,gravity__sun || electron__nucleus,-0.025062951956709125,False,0
330,gravity__planet || electron__charge,-0.009464404240515485,False,0
331,gravity__mass || electron__attracts,-0.04574126029803798,False,0
332,gravity__attracts || electron__revolves,0.24140316431375944,False,0
333,gravity__revolves || electron__electromagnetism,0.06878541372763898,False,0
334,attracts__revolves || electromagnetism__electron,-0.08579363349146978,False,0
335,revolves__attracts || electron__electromagnetism,-0.08579363349146978,False,0
336,revolves__gravity || electron__revolves,-0.6089380551949095,False,0
337,gravity__revolves || revolves__electron,-0.6089380551949095,False,0
338,attracts__gravity || electromagnetism__electron,-0.0033930268300300563,False,0
339,revolves__gravity || revolves__electron,0.6089380551949095,False,0
340,gravity__attracts || electron__electromagnetism,-0.0033930268300300563,False,0
341,gravity__revolves || electron__revolves,0.6089380551949095,False,0
342,planet__mass || charge__revolves,-0.14262025406173956,False,0
343,mass__planet || revolves__charge,-0.14262025406173956,False,0
344,mass__attracts || revolves__electron,-0.28435468084929705,False,0
345,attracts__mass || electron__revolves,-0.28435468084929705,False,0
346,attracts__revolves || electron__attracts,-0.3715384051728411,False,0
347,revolves__attracts || attracts__electron,-0.3715384051728411,False,0
348,attracts__gravity || electron__attracts,-0.6023842049769154,False,0
349,gravity__attracts || attracts__electron,-0.6023842049769154,False,0
350,mass__revolves || revolves__electron,-0.5411696026357109,False,0
351,attracts__revolves || attracts__electron,0.3715384051728411,False,0
352,revolves__mass || electron__revolves,-0.5411696026357109,False,0
353,revolves__attracts || electron__attracts,0.3715384051728411,False,0
354,mass__gravity || revolves__electron,-0.11360905479987472,False,0
355,attracts__gravity || attracts__electron,0.6023842049769154,False,0
356,gravity__mass || electron__revolves,-0.11360905479987472,False,0
357,gravity__attracts || electron__attracts,0.6023842049769154,False,0
358,revolves__gravity || electron__attracts,-0.2996378929343571,False,0
359,gravity__revolves || attracts__electron,-0.2996378929343571,False,0
360,revolves__gravity || attracts__electron,0.2996378929343571,False,0
361,gravity__revolves || electron__attracts,0.2996378929343571,False,0
362,planet__mass || charge__electromagnetism,-0.11310017066545934,False,0
363,mass__planet || electromagnetism__charge,-0.11310017066545934,False,0
364,mass__attracts || electromagnetism__electron,-0.20288226143749166,False,0
365,attracts__mass || electron__electromagnetism,-0.20288226143749166,False,0
366,mass__revolves || electromagnetism__electron,-0.24863762117246385,False,0
367,revolves__mass || electron__electromagnetism,-0.24863762117246385,False,0
368,mass__gravity || electromagnetism__electron,-0.24002262804895422,False,0
369,gravity__mass || electron__electromagnetism,-0.24002262804895422,False,0
370,solar system__planet || atom__attracts,-0.20283946208542472,False,0
371,sun__planet || nucleus__attracts,-0.021644404397762756,False,0
372,planet__solar system || attracts__atom,-0.20283946208542472,False,0
373,planet__sun || attracts__nucleus,-0.021644404397762756,False,0
374,planet__mass || attracts__electron,0.03802174176312504,False,0
375,planet__attracts || attracts__charge,-0.5209186325555252,False,0
376,planet__revolves || attracts__revolves,0.31560471554084996,False,0
377,planet__gravity || attracts__electromagnetism,0.06540296226394253,False,0
378,mass__planet || electron__attracts,0.03802174176312504,False,0
379,mass__attracts || electron__charge,0.09458921107775635,False,0
380,attracts__planet || charge__attracts,-0.5209186325555252,False,0
381,attracts__mass || charge__electron,0.09458921107775635,False,0
382,revolves__planet || revolves__attracts,0.31560471554084996,False,0
383,gravity__planet || electromagnetism__attracts,0.06540296226394253,False,0
384,planet__revolves || attracts__electromagnetism,-0.22983777138170072,False,0
385,planet__gravity || attracts__revolves,-0.08321495454144731,False,0
386,revolves__planet || electromagnetism__attracts,-0.22983777138170072,False,0
387,gravity__planet || revolves__attracts,-0.08321495454144731,False,0
388,planet__attracts || attracts__revolves,-0.47621293850681096,False,0
389,planet__revolves || attracts__charge,-0.21900566749075728,False,0
390,mass__revolves || electron__charge,0.1005583556860946,False,0
391,attracts__planet || revolves__attracts,-0.47621293850681096,False,0
392,revolves__planet || charge__attracts,-0.21900566749075728,False,0
393,revolves__mass || charge__electron,0.1005583556860946,False,0
394,planet__gravity || attracts__charge,0.005838685485099864,False,0
395,mass__gravity || electron__charge,0.029648998228257038,False,0
396,gravity__planet || charge__attracts,0.005838685485099864,False,0
397,gravity__mass || charge__electron,0.029648998228257038,False,0
398,planet__attracts || attracts__electromagnetism,-0.6043370871847374,False,0
399,attracts__planet || electromagnetism__attracts,-0.6043370871847374,False,0
400,planet__mass || attracts__charge,0.023766424830521497,False,0
401,planet__attracts || attracts__electron,-0.5616606582868363,False,0
402,mass__planet || charge__attracts,0.023766424830521497,False,0
403,mass__attracts || charge__electron,-0.09458921107775635,False,0
404,attracts__planet || electron__attracts,-0.5616606582868363,False,0
405,attracts__mass || electron__charge,-0.09458921107775635,False,0
406,planet__revolves || attracts__electron,-0.29780197766972144,False,0
407,mass__revolves || charge__electron,-0.1005583556860946,False,0
408,revolves__planet || electron__attracts,-0.29780197766972144,False,0
409,revolves__mass || electron__charge,-0.1005583556860946,False,0
410,planet__gravity || attracts__electron,-0.002598366401648122,False,0
411,mass__gravity || charge__electron,-0.029648998228257038,False,0
412,gravity__planet || electron__attracts,-0.002598366401648122,False,0
413,gravity__mass || electron__charge,-0.029648998228257038,False,0
414,planet__mass || attracts__revolves,-0.13893825161454953,False,0
415,mass__planet || revolves__attracts,-0.13893825161454953,False,0
416,attracts__revolves || electron__charge,0.015166108143265829,False,0
417,revolves__attracts || charge__electron,0.015166108143265829,False,0
418,attracts__gravity || electron__charge,-0.08929619677429243,False,0
419,gravity__attracts || charge__electron,-0.08929619677429243,False,0
420,attracts__revolves || charge__electron,-0.015166108143265829,False,0
421,revolves__attracts || electron__charge,-0.015166108143265829,False,0
422,attracts__gravity || charge__electron,0.08929619677429243,False,0
423,gravity__attracts || electron__charge,0.08929619677429243,False,0
424,revolves__gravity || electron__charge,-0.10355786878591798,False,0
425,gravity__revolves || charge__electron,-0.10355786878591798,False,0
426,revolves__gravity || charge__electron,0.10355786878591798,False,0
427,gravity__revolves || electron__charge,0.10355786878591798,False,0
428,planet__mass || attracts__electromagnetism,-0.07678920991982792,False,0
429,mass__planet || electromagnetism__attracts,-0.07678920991982792,False,0
430,solar system__planet || atom__revolves,-0.1441389700273973,False,0
431,sun__planet || nucleus__revolves,-0.0026883759654749975,False,0
432,planet__solar system || revolves__atom,-0.1441389700273973,False,0
433,planet__sun || revolves__nucleus,-0.0026883759654749975,False,0
434,planet__mass || revolves__electron,0.14711584550330797,False,0
435,planet__attracts || revolves__charge,-0.10056677547385012,False,0
436,planet__revolves || revolves__attracts,-0.31560471554084996,False,0
437,planet__gravity || revolves__electromagnetism,0.14956440526696171,False,0
438,mass__planet || electron__revolves,0.14711584550330797,False,0
439,attracts__planet || charge__revolves,-0.10056677547385012,False,0
440,revolves__planet || attracts__revolves,-0.31560471554084996,False,0
441,gravity__planet || electromagnetism__revolves,0.14956440526696171,False,0
442,planet__revolves || revolves__electromagnetism,-0.5485228038524429,False,0
443,planet__gravity || revolves__attracts,0.08321495454144731,False,0
444,revolves__planet || electromagnetism__revolves,-0.5485228038524429,False,0
445,gravity__planet || attracts__revolves,0.08321495454144731,False,0
446,planet__attracts || revolves__attracts,0.47621293850681096,False,0
447,planet__revolves || revolves__charge,-0.48543572745950003,False,0
448,attracts__planet || attracts__revolves,0.47621293850681096,False,0
449,revolves__planet || charge__revolves,-0.48543572745950003,False,0
450,planet__gravity || revolves__charge,0.07720609836139682,False,0
